book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors_ratings,original_publication_year,original_title,title_ratings,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,Unnamed: 0,title_content,authors_content,Description,Genres,Avg_Rating,Num_Ratings,URL
8240,4769247,4769247,4834062,34,440244501,9780440244510.0,Lara Adrian,2009.0,Ashes of Midnight,"ashes of midnight (midnight breed, #6)",eng,4.19,18982,20730,738,115,634,3549,7405,9027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8241,112879,112879,2169264,17,081091610X,9780810916100.0,"Michael Buckley, Peter Ferguson",2007.0,Once Upon a Crime,"once upon a crime (the sisters grimm, #4)",eng,4.26,15091,15723,477,135,365,2428,5186,7609,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg,,,,,,,,
8242,168814,168814,163017,9,891343377,9780891343370.0,Bert Dodson,1985.0,Keys to Drawing,keys to drawing,eng,4.0,10004,10065,36,350,587,2082,2721,4325,https://images.gr-assets.com/books/1172360760m/168814.jpg,https://images.gr-assets.com/books/1172360760s/168814.jpg,,,,,,,,
8243,158988,158988,153455,11,1401213162,9781401213170.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007.0,"Fables, Volume 9: Sons of Empire","fables, vol. 9: sons of empire",eng,4.24,15232,15419,399,115,299,2204,6002,6799,https://images.gr-assets.com/books/1375396700m/158988.jpg,https://images.gr-assets.com/books/1375396700s/158988.jpg,,,,,,,,
8244,1233478,1233478,1222082,29,451461991,9780451462000.0,Karen Chance,2008.0,Embrace the Night,"embrace the night (cassandra palmer, #3)",en-US,4.09,19294,20122,475,218,732,4013,7287,7872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8245,171624,171624,2155765,42,586026193,9780586026200.0,Len Deighton,1962.0,The Ipcress File,"the ipcress file (secret file, #1)",en-US,3.94,12052,12523,202,140,485,3094,5115,3689,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg,,,,,,,,
8246,158944,158944,3245947,13,679450815,9780679450820.0,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",1979.0,The Boston Cooking-School Cook Book 1896,the fannie farmer cookbook: anniversary,,4.1,12723,13027,120,296,580,2517,3761,5873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8247,3240691,3240691,3275385,22,,6221102019420.0,بهاء طاهر,2006.0,واحة الغروب,واحة الغروب,ara,3.82,10365,10570,1306,270,706,2531,4203,2860,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8248,7862725,7862725,11016018,11,1450572375,9781450572380.0,Keary Taylor,2010.0,,"branded (fall of angels, #1)",eng,3.7,9790,15053,1035,623,1545,3921,4541,4423,https://images.gr-assets.com/books/1289169061m/7862725.jpg,https://images.gr-assets.com/books/1289169061s/7862725.jpg,,,,,,,,
8249,27208,27208,3359269,68,156478214X,9781564782140.0,Flann O'Brien,1967.0,The Third Policeman,the third policeman,eng,4.02,10352,12304,1300,331,710,2206,4156,4901,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg,2057.0,the third policeman,Flann O'Brien,"The Third Policeman is Flann O'Brien's brilliantly dark comic novel about the nature of time, death, and existence. Told by a narrator who has committed a botched robbery and brutal murder, the novel follows him and his adventures in a two-dimensional police station where, through the theories of the scientist/philosopher de Selby, he is introduced to ""Atomic Theory"" and its relation to bicycles, the existence of eternity (which turns out to be just down the road), and de Selby's view that the earth is not round but ""sausage-shaped."" With the help of his newly found soul named ""Joe,"" he grapples with the riddles andcontradictions that three eccentric policeman present to him.The last of O'Brien's novels to be published, The Third Policeman joins O'Brien's other fiction (At Swim-Two-Birds, The Poor Mouth, The Hard Life, The Best of Myles, The Dalkey Archive) to ensure his place, along with James Joyce and Samuel Beckett, as one of Ireland's great comic geniuses.","['Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels']",3.98,"19,074",https://www.goodreads.com/book/show/27208.The_Third_Policeman
8250,4285768,4285768,6479313,43,375424490,9780375424500.0,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"tea time for the traditionally built (no. 1 ladies' detective agency, #10)",eng,4.11,15001,16847,1432,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8251,273512,273512,2147176,36,60827629,9780060827620.0,Erin Hunter,2006.0,"Starlight (Warriors: The New Prophecy, #4)","starlight (warriors: the new prophecy, #4)",en-US,4.28,15719,16719,350,125,468,2637,4793,8696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8252,13522957,13522957,19083644,14,,,Suzanne Wright,2012.0,Feral Sins,"feral sins (the phoenix pack, #1)",eng,4.12,21978,25674,2199,657,1224,3882,8561,11350,https://images.gr-assets.com/books/1331458140m/13522957.jpg,https://images.gr-assets.com/books/1331458140s/13522957.jpg,6811.0,"feral sins (the phoenix pack, #1)",Suzanne Wright,"If your inner wolf and your body react rather enthusiastically to a psychotic Alpha male who’s own wolf has a tendency to turn feral, it can’t be a good thing, can it? Entering into a bargain with him wouldn’t be good either. Unfortunately, Taryn Warner, a latent wolf shifter, doesn’t have many options open to her right now. Okay, she has no options. Basically it comes down to whether she’ll do what it takes to escape the arranged mating with the sick SOB that her father set up. As the answer in this case is yes, it looks as though she’ll have to agree to Trey Coleman’s deal… she’ll have to mate with him instead. Having always disliked shifter politics, Trey Coleman hadn’t bothered trying to form alliances with other packs. Now that his uncle – a wolf with many alliances – means to take Trey’s territory and his pack, he has no option but to form some alliances of his own very quickly or he’ll be easily outnumbered in the upcoming battle. He figures that the easiest way to do that would be to mate with a female whose Alpha is powerful and influential. There’s only one problem with that – he would then be stuck with her, and the last thing Trey wants is a mate. When he hears of Taryn’s situation, he offers her a deal – if she falsely claims he’s her true mate and allows him to claim her, he’ll save her from her arranged mating and then let her leave after the battle with his uncle is over. Sounds like a pretty straightforward deal...but soon Taryn and Trey realize they got more than they bargained for. Their mating instincts to protect and possess are weighing on them, they crave each other’s touch and company, and their inner wolves don’t like it whenever they’re apart. Add in that they’ll have to deal with this for an entire three months until the day of the battle finally arrives, and they’ve got themselves a recipe for disaster – or maybe for something quite the opposite. Warning: This novel contains an extremely sarcastic Alpha female, a broody possessive Alpha male, bitter in-laws, voyeuristic enforcers, a whole lot of dirty talk, and steamy bedroom battles for dominance. Reader Advisory: This edition also contains a graphic ménage scene - not for the faint-hearted, which is no longer included in subsequent editions.","['Paranormal', 'Romance', 'Paranormal Romance', 'Fantasy', 'Shapeshifters', 'Werewolves', 'Erotica']",4.02,"52,851",https://www.goodreads.com/book/show/13522957-feral-sins
8253,87424,87424,1826874,56,867199032,9780867199030.0,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,Tintin au pays des Soviets,tintin in the land of the soviets (tintin #1),eng,3.67,10702,11762,360,525,1495,2998,3022,3722,https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg,,,,,,,,
8254,9998705,9998705,14893625,47,1439102414,9781439102410.0,Kathy Reichs,2011.0,Flash and Bones,"flash and bones (temperance brennan, #14)",eng,3.86,14064,16483,1169,114,850,4674,6405,4440,https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg,,,,,,,,
8255,23453099,23453099,43014905,28,1594206627,9781594206630.0,Ottessa Moshfegh,2015.0,Eileen,eileen,eng,3.38,10460,13919,2289,671,1878,4671,4824,1875,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg,,,,,,,,
8256,1566705,1566705,1333029,48,142333745X,9781423337450.0,J.D. Robb,2007.0,Creation in Death ,"creation in death (in death, #25)",eng,4.34,16050,18592,646,38,228,2368,6639,9319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8257,770040,770040,756099,7,670062405,9780670062410.0,Anna Dewdney,2007.0,Llama Llama Mad at Mama,llama llama mad at mama,en-US,4.28,14175,14285,532,224,468,1986,3968,7639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8258,18594594,18594594,26341000,41,345547497,9780345547490.0,Karin Slaughter,2014.0,Cop Town,cop town,eng,3.88,10660,13997,1704,274,780,3299,5612,4032,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg,,,,,,,,
8259,165053,165053,159363,9,810949792,9780810949800.0,"Nicholas Ganz, Tristan Manco",2004.0,Graffiti World: Street Art from Five Continents,graffiti world: street art from five continents,,4.01,9000,9088,57,263,632,1875,2278,4040,https://images.gr-assets.com/books/1302039517m/165053.jpg,https://images.gr-assets.com/books/1302039517s/165053.jpg,,,,,,,,
8260,1918702,1918702,339327,17,399216197,9780399216190.0,Ed Young,1989.0,Lon Po Po,lon po po: a red-riding hood story from china,eng,4.03,14340,14551,863,262,626,3197,4759,5707,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg,,,,,,,,
8261,348632,348632,2256479,63,316065765,9780316065760.0,Anita Amirrezvani,2007.0,The Blood of Flowers,the blood of flowers,en-US,3.95,11871,13418,1643,123,581,2988,5880,3846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2934.0,the blood of flowers,Anita Amirrezvani,"In the fabled city of Isfahan, in seventeenth-century Persia, a young woman confronts a dismal fate: Her beloved father had died and left her without a dowry. Forced to work as a servant in the home of her uncle, a rich rug designer in the court of the Shah, the young woman blossoms as a brilliant designer of carpets. But while her talent flourishes, her prospects for a happy marriage grow dim, and she finds herself faced with a daunting decision--to forsake her own dignity or to risk everything in an effort to maintain it.Both a sweeping love story and a luminous portrait of a city, The Blood of Flowers is the mesmerizing historical novel of an ill-fated young woman whose gift as a rug designer transforms her life. Illuminated with glorious detail of Persian rug-making, and brilliantly bringing to life the sights sounds and life of 17th-century Isfahan, The Blood of Flowers has captured readers' imaginations everywhere as a timeless tale of one woman's struggle to live a life of her choosing.","['Historical Fiction', 'Fiction', 'Iran', 'Historical', 'Audiobook', 'Romance', '17th Century']",3.98,"17,981",https://www.goodreads.com/book/show/348632.The_Blood_of_Flowers
8262,45181,45181,975095,278,140367357,9780140367360.0,E. Nesbit,1902.0,Five Children and It ,"five children and it (five children, #1)",eng,3.88,16059,18074,748,354,1106,4620,6341,5653,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg,5104.0,"five children and it (five children, #1)",E. Nesbit,"The five children find a cantankerous sand fairy, a psammead, in a gravel pit. Every day 'It' will grant each of them a wish that lasts until sunset, often with disastrous consequences.Never out of print since 1902. The Introduction to this edition examines Nesbit's life and her reading, showing the change in childrens' literature from Victorian times.","['Fantasy', 'Classics', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Adventure']",3.86,"25,883",https://www.goodreads.com/book/show/45181.Five_Children_and_It
8263,18387597,18387597,26008568,5,,,Essam Youssef,2013.0,2 ضباط,2 ضباط,ara,3.64,8109,8864,1218,532,942,2165,2727,2498,https://images.gr-assets.com/books/1377876467m/18387597.jpg,https://images.gr-assets.com/books/1377876467s/18387597.jpg,,,,,,,,
8264,559889,559889,293507,63,671000314,9780671000320.0,Clive Cussler,1985.0,"Flood Tide (Dirk Pitt, #14)","flood tide (dirk pitt, #14)",eng,3.88,11987,12674,234,63,499,3623,5199,3290,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8265,23299512,23299512,42855493,22,62380877,9780062380880.0,Victoria Schwab,2016.0,This Savage Song,"this savage song (monsters of verity, #1)",eng,4.14,17210,22459,5057,185,662,3593,9472,8547,https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg,,,,,,,,
8266,8456124,8456124,13320256,30,62003941,9780062003940.0,"L.J. Smith, Kevin Williamson, Julie Plec",2011.0,Bloodlust,"bloodlust (the vampire diaries: stefan's diaries, #2)",en-US,4.05,11333,12124,318,340,770,2498,2875,5641,https://images.gr-assets.com/books/1287687704m/8456124.jpg,https://images.gr-assets.com/books/1287687704s/8456124.jpg,,,,,,,,
8267,5628753,5628753,4606059,26,425226735,9780425226740.0,Nalini Singh,2009.0,,branded by fire (psy-changeling #6),eng,4.3,20275,22167,1065,94,384,3022,7861,10806,https://images.gr-assets.com/books/1334968711m/5628753.jpg,https://images.gr-assets.com/books/1334968711s/5628753.jpg,,,,,,,,
8268,17838528,17838528,24961929,18,1481404547,9781481404550.0,Morgan Matson,2016.0,The Unexpected Everything,the unexpected everything,eng,4.07,18752,20475,4074,234,778,3731,8374,7358,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg,,,,,,,,
8269,43799,43799,2926023,33,727853414,9780727853420.0,"Anne Rampling, Anne Rice",1985.0,Exit to Eden,exit to eden,eng,3.55,11846,13778,429,518,1761,4429,3722,3348,https://images.gr-assets.com/books/1328206253m/43799.jpg,https://images.gr-assets.com/books/1328206253s/43799.jpg,,,,,,,,
8270,6654104,6654104,6848739,11,1423121716,9781423121720.0,"Mary-Jane Knight, Rick Riordan",2010.0,Percy Jackson: The Ultimate Guide,percy jackson & the olympians:  the ultimate guide,en-US,4.12,14173,14625,440,201,753,2966,3946,6759,https://images.gr-assets.com/books/1360574678m/6654104.jpg,https://images.gr-assets.com/books/1360574678s/6654104.jpg,,,,,,,,
8271,13239822,13239822,18330291,41,802120202,9780802120200.0,G. Willow Wilson,2012.0,Alif the Unseen,alif the unseen,en-US,3.84,10982,12831,2258,258,793,3062,5407,3311,https://images.gr-assets.com/books/1325543155m/13239822.jpg,https://images.gr-assets.com/books/1325543155s/13239822.jpg,,,,,,,,
8272,50001,50001,1347757,22,345465296,9780345465290.0,"Robert Foster, J.R.R. Tolkien",1974.0,The Complete Guide to Middle-Earth,the complete guide to middle-earth,,4.17,10280,10934,73,204,444,2030,2914,5342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8273,12449167,12449167,14812102,52,1451655789,9781451655780.0,Lucinda Riley,2010.0,Hothouse Flower,the orchid house,en-US,3.8,9282,13167,1343,315,1022,3256,4962,3612,https://images.gr-assets.com/books/1320957431m/12449167.jpg,https://images.gr-assets.com/books/1320957431s/12449167.jpg,,,,,,,,
8274,29008738,29008738,49250534,9,1533134138,9781533134130.0,Amy Harmon,2016.0,The Bird and the Sword,"the bird and the sword (the bird and the sword chronicles, #1)",eng,4.29,11705,15905,2447,142,536,2009,5152,8066,https://images.gr-assets.com/books/1462457112m/29008738.jpg,https://images.gr-assets.com/books/1462457112s/29008738.jpg,,,,,,,,
8275,92845,92845,1928459,55,1857231082,9781857231080.0,Terry Brooks,1987.0,The Black Unicorn ,"the black unicorn (magic kingdom of landover, #2)",eng,3.75,14108,15332,262,135,1068,4933,5479,3717,https://images.gr-assets.com/books/1460848089m/92845.jpg,https://images.gr-assets.com/books/1460848089s/92845.jpg,7963.0,"the black unicorn (magic kingdom of landover, #2)",Terry Brooks,"A year had passed since Ben Holiday bought the Magic Kingdom from the wizard, Meeks. But unbeknownst to him, he has been the victim of a trap by Meeks, who has succeeded in stealing the Paladin and appropriating his face. Suddenly none of Ben's friends know him, but all of his enemies do. He must win it all back again--only this time on his own!","['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Humor', 'High Fantasy']",3.79,"18,362",https://www.goodreads.com/book/show/92845.The_Black_Unicorn
8276,16076,16076,23893547,272,743487672,9780743487670.0,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899.0,The Awakening and Selected Short Stories,the awakening and selected stories,eng,3.84,8505,14092,618,486,1096,3210,4735,4565,https://images.gr-assets.com/books/1403398895m/16076.jpg,https://images.gr-assets.com/books/1403398895s/16076.jpg,,,,,,,,
8277,2296567,2296567,2302876,41,316113786,9780316113790.0,Uwem Akpan,2008.0,Say You're One of Them,say you're one of them,,3.49,10899,12658,2196,642,1558,3843,4184,2431,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7843.0,say you're one of them,Uwem Akpan,"Uwem Akpan's stunning stories humanize the perils of poverty and violence so piercingly that few readers will feel they've ever encountered Africa so immediately. The eight-year-old narrator of ""An Ex-Mas Feast"" needs only enough money to buy books and pay fees in order to attend school. Even when his twelve-year-old sister takes to the streets to raise these meager funds, his dream can't be granted. Food comes first. His family lives in a street shanty in Nairobi, Kenya, but their way of both loving and taking advantage of each other strikes a universal chord. In the second of his stories published in a New Yorker special fiction issue, Akpan takes us far beyond what we thought we knew about the tribal conflict in Rwanda. The story is told by a young girl, who, with her little brother, witnesses the worst possible scenario between parents. They are asked to do the previously unimaginable in order to protect their children. This singular collection will also take the reader inside Nigeria, Benin, and Ethiopia, revealing in beautiful prose the harsh consequences for children of life in Africa. Akpan's voice is a literary miracle, rendering lives of almost unimaginable deprivation and terror into stories that are nothing short of transcendent.","['Fiction', 'Short Stories', 'Africa', 'Historical Fiction', 'War', 'Nigeria', 'African Literature']",3.54,"15,587",https://www.goodreads.com/book/show/2296567.Say_You_re_One_of_Them
8278,6688087,6688087,5851700,41,547229895,9780547229900.0,Elly Griffiths,2009.0,The Crossing Places,"the crossing places (ruth galloway, #1)",en-GB,3.87,12427,15671,1802,188,689,3967,6974,3853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7409.0,"the crossing places (ruth galloway, #1)",Elly Griffiths,"Forensic archaeologist Dr. Ruth Galloway is in her late thirties and lives happily alone with her two cats in a bleak, remote area near Norfolk, land that was sacred to its Iron Age inhabitants—not quite earth, not quite sea. But her routine days of digging up bones and other ancient objects are harshly upended when a child’s bones are found on a desolate beach. Detective Chief Inspector Nelson calls Galloway for help, believing they are the remains of Lucy Downey, a little girl who went missing a decade ago and whose abductor continues to taunt him with bizarre letters containing references to ritual sacrifice, Shakespeare, and the Bible. Then a second girl goes missing and Nelson receives a new letter—exactly like the ones about Lucy. Is it the same killer or a copycat murderer, linked in some way to the site near Ruth’s remote home?","['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'British Literature', 'Audiobook']",3.92,"47,386",https://www.goodreads.com/book/show/6688087-the-crossing-places
8279,721003,721003,3348719,18,152024174,9780152024180.0,Roland Smith,2007.0,Peak,peak (peak #1),en-US,3.98,13314,14027,2024,297,714,2873,5278,4865,https://images.gr-assets.com/books/1328876929m/721003.jpg,https://images.gr-assets.com/books/1328876929s/721003.jpg,,,,,,,,
8280,39799,39799,1428663,94,99448874,9780099448880.0,"Henning Mankell, Ebba Segerberg",1997.0,Steget efter,"one step behind  (kurt wallander, #7)",eng,4.08,10619,13172,617,98,289,2329,6177,4279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7142.0,"one step behind  (kurt wallander, #7)",Henning Mankell,"It is Midsummer's Eve, three young friends gather in a wood. In the still-sunlit, Scandanavian dusk, they don costumes joyfully to enact - or so it appears to an unseen observer - a kind of masque. The hidden watcher soon brings their performance to an end. His approach is careful; his aim is perfect - three bullets, three corpses. The murderer, then, carefully photographs the grisly tableau. The Ystad police station, meanwhile, is experiencing a summer lull, indeed Inspector Wallander is at last at liberty to attend to - albeit reluctantly - his deteriorating health, but his peace of mind is shattered when one of his colleagues is murdered. An unknown killer, seen by no-one, is on the loose, and the police's only lead is a photograph of three dead young people in costume. Forced to dig more deeply than he would have wanted into the personal life of one of his colleagues, Wallander's investigation reveals something none of his team could ever have imagined. However, they remain tantalisingly, terrifyingly one step behind the lethal progress of a killer Wallander would have to suppose was deranged if his methods were not so meticulous and his victims so clinically targeted.","['Mystery', 'Crime', 'Fiction', 'Thriller', 'Sweden', 'Scandinavian Literature', 'Detective']",4.1,"20,195",https://www.goodreads.com/book/show/39799.One_Step_Behind
8281,825473,825473,811223,75,553264907,9780553264910.0,Frederick Forsyth,1979.0,The Devil's Alternative,the devil's alternative,,4.0,9927,10636,151,69,337,2425,4473,3332,https://images.gr-assets.com/books/1333578726m/825473.jpg,https://images.gr-assets.com/books/1333578726s/825473.jpg,,,,,,,,
8282,29430788,29430788,49695344,14,1476799202,9781476799210.0,Alice Hoffman,2017.0,,faithful,eng,4.02,12442,15377,2481,159,533,2807,7173,4705,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg,,,,,,,,
8283,138684,138684,1698960,13,670038318,9780670038310.0,C.J. Sansom,2006.0,Sovereign ,"sovereign (matthew shardlake, #3)",en-US,4.28,11071,14074,818,48,193,1728,5947,6158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3794.0,"sovereign (matthew shardlake, #3)",C.J. Sansom,"Autumn, 1541. King Henry VIII has set out on a spectacular Progress to the North to attend an extravagant submission by his rebellious subjects in York.Already in the city are lawyer Matthew Shardlake and his assistant Jack Barak. As well as legal work processing petitions to the King, Shardlake has reluctantly undertaken a secret mission for Archbishop Cranmer – to ensure the welfare of an important but dangerous conspirator who is to be returned to London for interrogation.But the murder of a York glazier involves Shardlake in deeper mysteries, connected not only to the prisoner in York Castle but to the royal family itself. And when Shardlake and Barak stumble upon a cache of secret documents which could threaten the Tudor throne, a chain of events unfolds that will lead to Shardlake facing the most terrifying fate of the age . . .","['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Crime', 'Historical Mystery', 'Tudor Period']",4.23,"27,923",https://www.goodreads.com/book/show/138684.Sovereign
8284,76179,76179,82614,51,749932945,9780749932950.0,Sandra Brown,1999.0,Envy,envy,eng,4.15,11520,14297,1119,142,461,2448,5282,5964,https://images.gr-assets.com/books/1263146546m/76179.jpg,https://images.gr-assets.com/books/1263146546s/76179.jpg,,,,,,,,
8285,440960,440960,2189612,14,1401212409,9781401212410.0,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",2005.0,Batman: Batman and Son,batman and son,eng,3.81,10188,10660,290,279,777,2804,3604,3196,https://images.gr-assets.com/books/1328217465m/440960.jpg,https://images.gr-assets.com/books/1328217465s/440960.jpg,,,,,,,,
8286,101255,101255,1164036,22,684800012,9780684800010.0,Harold McGee,1984.0,On Food and Cooking: The Science and Lore of the Kitchen,on food and cooking: the science and lore of the kitchen,en-US,4.48,10631,11136,438,97,172,991,2883,6993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8287,668710,668710,654752,15,810993589,9780810993590.0,"Michael Buckley, Peter Ferguson",2007.0,Magic and Other Misdemeanors,"magic and other misdemeanors (the sisters grimm, #5)",,4.29,15038,15633,421,124,344,2217,5104,7844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8288,9962040,9962040,14855973,25,345519477,9780345519470.0,Maya Banks,2011.0,In Bed with a Highlander,"in bed with a highlander (mccabe trilogy, #1)",eng,4.05,20529,22360,1641,352,1017,4232,8395,8364,https://images.gr-assets.com/books/1348705921m/9962040.jpg,https://images.gr-assets.com/books/1348705921s/9962040.jpg,,,,,,,,
8289,577283,577283,1607259,52,679736638,9780679736640.0,William Styron,1967.0,The Confessions of Nat Turner,the confessions of nat turner,eng,3.96,11535,12045,394,252,606,2525,4677,3985,https://images.gr-assets.com/books/1406138384m/577283.jpg,https://images.gr-assets.com/books/1406138384s/577283.jpg,,,,,,,,
8290,18931,18931,647861,26,1580628362,9781580628360.0,Jodee Blanco,2003.0,Please Stop Laughing at Me... One Woman's Inspirational Story,please stop laughing at me... one woman's inspirational story,en-US,3.84,9178,10414,1051,410,865,2339,3171,3629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8291,1347837,1347837,3341500,18,345477480,9780345477480.0,Drew Karpyshyn,2007.0,,"rule of two (star wars: darth bane, #2)",eng,4.15,10269,11459,407,58,309,2133,4269,4690,https://images.gr-assets.com/books/1281997208m/1347837.jpg,https://images.gr-assets.com/books/1281997208s/1347837.jpg,,,,,,,,
8292,9712341,9712341,14600859,7,184756190X,9781847561910.0,Gemma Burgess,2011.0,A Girl Like You,a girl like you,eng,3.95,12117,12716,690,368,802,2752,4029,4765,https://images.gr-assets.com/books/1289919160m/9712341.jpg,https://images.gr-assets.com/books/1289919160s/9712341.jpg,,,,,,,,
8293,25056528,25056528,44738130,5,,,Whitney G.,2015.0,,"sincerely, carter (sincerely carter, #1)",,4.1,14881,18964,1995,326,757,3128,7238,7515,https://images.gr-assets.com/books/1427776502m/25056528.jpg,https://images.gr-assets.com/books/1427776502s/25056528.jpg,,,,,,,,
